"customer_id","product_id","qty_ordered"
17499,6477,1.0000
17499,6478,1.0000
18032,6479,1.0000
17743,6480,2.0000
17544,6481,1.0000
17633,6482,1.0000
17728,6483,1.0000
17971,6484,3.0000
17716,6485,1.0000
17633,6486,1.0000
17860,6487,1.0000
21134,6488,2.0000
19915,6489,1.0000
18728,6490,2.0000
17499,6491,1.0000
17598,6496,2.0000
29146,6498,1.0000
17633,6499,1.0000
17633,6500,1.0000
18876,6501,1.0000
17633,6502,1.0000
29700,6503,1.0000
18876,6504,1.0000
19447,6505,1.0000
17633,6506,1.0000
18089,6507,4.0000
17544,6508,1.0000
17978,6509,1.0000
17845,6510,1.0000
28384,6511,1.0000
18638,6512,1.0000
17839,6513,2.0000
17684,6514,1.0000
17916,6515,2.0000
17839,6516,1.0000
17758,6517,1.0000
17845,6518,1.0000
21795,6519,4.0000
17696,6520,1.0000
17499,6521,2.0000
21795,6522,1.0000
17916,6523,1.0000
18258,6524,10.0000
17904,6525,1.0000
18904,6527,2.0000
17598,6528,1.0000
17544,6529,1.0000
17696,6531,1.0000
17499,6532,1.0000
17499,6533,1.0000
17499,6534,1.0000
17514,6535,1.0000
17598,6537,2.0000
18368,6539,1.0000
17633,6540,1.0000
17514,6541,2.0000
17839,6542,2.0000
17544,6543,1.0000
18674,6544,1.0000
17839,6546,1.0000
19019,6547,1.0000
17544,6550,1.0000
17663,6551,2.0000
17728,6552,1.0000
18217,6553,1.0000
17690,6554,1.0000
17845,6555,1.0000
17916,6556,1.0000
17768,6557,1.0000
17638,6558,1.0000
18032,6559,1.0000
19097,6561,1.0000
17633,6562,1.0000
17839,6563,1.0000
17598,6564,1.0000
17544,6565,1.0000
17598,6566,2.0000
17728,6567,1.0000
17516,6568,1.0000
17916,6569,4.0000
17514,6570,2.0000
17499,6571,2.0000
17638,6572,1.0000
18200,6573,1.0000
17499,6574,1.0000
17696,6575,1.0000
17681,6576,1.0000
17681,6577,1.0000
19118,6578,1.0000
17979,6579,1.0000
17499,6580,3.0000
17598,6581,1.0000
17728,6582,1.0000
19118,6583,1.0000
17822,6584,1.0000
19447,6585,1.0000
17955,6586,1.0000
17734,6587,1.0000
17663,6588,2.0000
17971,6589,1.0000
18259,6590,1.0000
17633,6591,1.0000
17896,6592,1.0000
17499,6593,1.0000
17822,6594,1.0000
17633,6596,1.0000
33330,6597,1.0000
17514,6598,1.0000
17544,6599,1.0000
17514,6600,3.0000
17962,6603,1.0000
17684,6604,1.0000
18158,6605,1.0000
17845,6606,1.0000
17681,6607,3.0000
18061,6608,1.0000
17598,6609,1.0000
17633,6610,1.0000
19348,6611,1.0000
18801,6612,1.0000
18638,6613,1.0000
17734,6614,1.0000
18440,6615,2.0000
17690,6616,1.0000
17839,6617,1.0000
17633,6618,1.0000
29362,6619,1.0000
18216,6620,1.0000
17544,6621,1.0000
18765,6622,1.0000
25548,6623,1.0000
17499,6624,2.0000
17514,6625,2.0000
35793,6626,1.0000
17499,6627,1.0000
19341,6628,1.0000
17598,6630,2.0000
28384,6631,1.0000
28594,6632,1.0000
21981,6633,1.0000
17544,6634,2.0000
18032,6635,1.0000
19095,6636,1.0000
17904,6637,1.0000
17499,6638,1.0000
18494,6639,2.0000
18368,6640,1.0000
18200,6641,1.0000
17690,6642,1.0000
24565,6643,1.0000
17690,6644,1.0000
17696,6645,1.0000
17690,6646,1.0000
17633,6647,1.0000
17681,6648,1.0000
17544,6649,1.0000
25746,6650,2.0000
17690,6651,1.0000
17739,6652,1.0000
22697,6653,1.0000
17839,6654,1.0000
20042,6655,2.0000
17598,6656,1.0000
17684,6657,1.0000
17696,6658,1.0000
17633,6659,1.0000
18382,6660,1.0000
17544,6661,1.0000
17544,6662,1.0000
18368,6663,1.0000
17514,6664,1.0000
17544,6665,1.0000
19079,6666,1.0000
17845,6667,1.0000
17544,6671,1.0000
17690,6672,1.0000
18186,6673,1.0000
17499,6674,1.0000
17845,6675,1.0000
17845,6676,1.0000
17971,6677,1.0000
17514,6678,2.0000
18876,6680,2.0000
17728,6681,1.0000
17598,6682,2.0000
18216,6683,1.0000
18216,6684,1.0000
17869,6685,3.0000
17845,6686,1.0000
38953,6687,1.0000
17845,6688,1.0000
18032,6689,2.0000
19079,6690,1.0000
17918,6691,4.0000
17499,6692,1.0000
18608,6693,1.0000
18876,6694,3.0000
17499,6695,1.0000
17971,6696,1.0000
18674,6698,3.0000
19730,6699,1.0000
17638,6701,1.0000
17955,6702,2.0000
17638,6703,1.0000
24325,6705,1.0000
18904,6706,4.0000
18200,6707,1.0000
17681,6708,3.0000
18823,6709,1.0000
17499,6710,1.0000
17499,6711,1.0000
18765,6712,1.0000
17499,6713,1.0000
17499,6715,1.0000
17839,6716,2.0000
17839,6717,2.0000
21134,6722,1.0000
18061,6723,1.0000
18369,6725,1.0000
20028,6726,1.0000
17598,6727,2.0000
17598,6728,1.0000
17822,6730,1.0000
18823,6731,1.0000
17598,6732,2.0000
17499,6733,1.0000
17962,6737,1.0000
17499,6738,2.0000
19095,6739,1.0000
17916,6740,4.0000
17728,6741,1.0000
17839,6742,4.0000
17499,6743,1.0000
17962,6744,1.0000
17734,6745,2.0000
19097,6746,1.0000
17544,6747,1.0000
17971,6748,1.0000
19767,6749,1.0000
17845,6750,1.0000
17839,6751,1.0000
26809,6752,1.0000
17499,6753,1.0000
17544,6754,2.0000
18687,6755,1.0000
18876,6756,1.0000
17544,6757,1.0000
23143,6758,1.0000
22930,6759,1.0000
28285,6760,1.0000
26404,6761,1.0000
35810,6762,1.0000
75095,6763,1.0000
17845,6764,1.0000
18904,6765,2.0000
17663,6766,1.0000
17638,6767,1.0000
32276,6768,1.0000
29223,6769,1.0000
17544,6770,1.0000
17544,6771,1.0000
35689,6772,1.0000
33566,6773,1.0000
18801,6774,1.0000
17598,6775,1.0000
17860,6776,1.0000
19340,6777,2.0000
18319,6778,1.0000
43044,6779,1.0000
17598,6780,1.0000
17598,6781,1.0000
17845,6782,1.0000
18217,6783,1.0000
17633,6784,1.0000
17638,6785,1.0000
17633,6786,2.0000
17869,6787,4.0000
17916,6788,1.0000
17514,6789,1.0000
17916,6790,1.0000
17684,6791,1.0000
17916,6792,1.0000
17916,6793,2.0000
17514,6794,1.0000
17978,6795,1.0000
17869,6796,1.0000
24127,6797,1.0000
17663,6798,2.0000
19619,6799,1.0000
20028,6800,2.0000
19307,6801,1.0000
23610,6802,1.0000
17681,6803,1.0000
17684,6804,1.0000
17516,6805,1.0000
17839,6806,1.0000
17514,6807,2.0000
17633,6808,1.0000
17971,6809,1.0000
17971,6810,1.0000
17638,6811,1.0000
32305,6812,24.0000
18186,6813,8.0000
18494,6815,1.0000
17758,6816,1.0000
18494,6817,1.0000
19095,6818,1.0000
39744,6819,2.0000
17690,6820,1.0000
17822,6821,2.0000
17822,6822,2.0000
17918,6825,1.0000
18368,6828,1.0000
17598,6829,1.0000
17638,6830,1.0000
19589,6831,2.0000
17499,6832,1.0000
17959,6834,1.0000
22801,6835,1.0000
17728,6836,2.0000
18089,6837,1.0000
17663,6840,1.0000
17598,6841,2.0000
18817,6842,1.0000
18805,6844,3.0000
23333,6845,1.0000
40389,6846,1.0000
18687,6847,1.0000
17716,6848,1.0000
17514,6849,1.0000
18817,6851,1.0000
17514,6853,1.0000
17955,6854,1.0000
18258,6855,1.0000
17499,6856,1.0000
17728,6857,1.0000
17681,6858,2.0000
19214,6861,2.0000
17499,6862,2.0000
18032,6863,1.0000
17869,6864,1.0000
19447,6866,1.0000
23542,6867,1.0000
17743,6868,1.0000
17839,6871,2.0000
17514,6872,1.0000
19520,6873,1.0000
23143,6874,1.0000
19520,6875,1.0000
18765,6876,1.0000
19736,6878,1.0000
19348,6879,1.0000
37071,6880,1.0000
21795,6881,1.0000
18216,6882,1.0000
23507,6883,1.0000
19182,6884,1.0000
31798,6885,1.0000
17514,6886,1.0000
19118,6889,1.0000
18876,6890,5.0000
17499,6891,1.0000
17499,6892,1.0000
17690,6893,1.0000
17918,6894,1.0000
18061,6897,1.0000
17959,6898,1.0000
17734,6899,1.0000
17499,6900,1.0000
17904,6901,1.0000
19712,6902,1.0000
17514,6903,1.0000
17598,6904,1.0000
22003,6905,4.0000
23610,6906,1.0000
17499,6907,1.0000
17839,6908,2.0000
17514,6909,4.0000
17839,6910,2.0000
17633,6912,3.0000
24212,6914,1.0000
17822,6915,1.0000
19186,6916,1.0000
22281,6917,1.0000
19019,6918,1.0000
17743,6919,1.0000
17696,6920,2.0000
17839,6921,1.0000
18032,6922,1.0000
17839,6923,1.0000
18563,6924,1.0000
18061,6926,1.0000
17514,6927,1.0000
17499,6928,2.0000
17544,6930,1.0000
17499,6931,2.0000
17728,6933,1.0000
17962,6934,2.0000
18375,6935,1.0000
32770,6936,3.0000
17499,6937,1.0000
17499,6938,1.0000
17696,6940,1.0000
19730,6941,1.0000
22397,6942,1.0000
23141,6943,1.0000
18015,6944,1.0000
17633,6945,1.0000
17869,6946,2.0000
17839,6947,4.0000
17499,6948,1.0000
17633,6949,1.0000
17663,6950,1.0000
18494,6951,1.0000
18303,6952,1.0000
17681,6953,2.0000
18494,6954,1.0000
19269,6955,1.0000
17633,6956,1.0000
19050,6957,1.0000
17822,6958,1.0000
17499,6959,2.0000
17932,6962,1.0000
17598,6963,1.0000
17822,6965,1.0000
18411,6966,2.0000
19722,6967,1.0000
18328,6968,2.0000
17633,6969,1.0000
17633,6970,1.0000
17499,6971,2.0000
28448,6972,1.0000
17633,6974,2.0000
17955,6975,2.0000
22572,6977,1.0000
18259,6978,12.0000
17690,6979,1.0000
17499,6980,1.0000
17690,6981,1.0000
17684,6982,1.0000
17544,6983,1.0000
17499,6984,1.0000
17499,6985,1.0000
17962,6986,2.0000
30073,6987,1.0000
17904,6989,1.0000
17499,6990,2.0000
17598,6991,2.0000
17904,6992,1.0000
24127,6993,1.0000
17758,6994,2.0000
23630,6995,1.0000
17638,6996,1.0000
26809,6998,1.0000
17633,6999,1.0000
17916,7000,2.0000
17598,7001,1.0000
22486,7003,1.0000
19499,7004,1.0000
24212,7005,1.0000
18089,7006,1.0000
23496,7007,6.0000
19546,7008,1.0000
25746,7009,2.0000
17839,7011,2.0000
17514,7012,4.0000
18876,7013,5.0000
26200,7016,1.0000
17734,7017,2.0000
17598,7018,1.0000
17499,7019,1.0000
17633,7020,1.0000
19447,7023,1.0000
34437,7024,1.0000
23610,7025,1.0000
17860,7026,1.0000
17516,7027,2.0000
17860,7028,1.0000
17499,7029,1.0000
17516,7032,1.0000
17598,7033,2.0000
17544,7034,1.0000
19954,7035,3.0000
17544,7037,1.0000
18674,7038,1.0000
18186,7041,8.0000
17758,7042,1.0000
19109,7044,1.0000
19029,7045,1.0000
25395,7046,1.0000
20064,7047,1.0000
17822,7049,2.0000
19276,7056,1.0000
18186,7060,2.0000
18770,7061,1.0000
18200,7064,1.0000
18328,7065,1.0000
17739,7069,1.0000
33552,7070,6.0000
17633,7071,1.0000
19915,7073,1.0000
40559,7074,1.0000
17916,7075,1.0000
19186,7076,1.0000
19068,7077,1.0000
17916,7078,1.0000
17544,7079,3.0000
17544,7080,3.0000
24127,7083,1.0000
18303,7084,1.0000
17904,7086,1.0000
17633,7089,2.0000
17633,7090,2.0000
17633,7091,1.0000
17499,7092,1.0000
17499,7093,1.0000
17839,7094,8.0000
17681,7095,3.0000
17743,7096,2.0000
18789,7097,1.0000
18032,7098,1.0000
17514,7100,3.0000
17598,7101,1.0000
17514,7102,1.0000
18368,7103,1.0000
18186,7104,4.0000
17516,7105,1.0000
17979,7106,1.0000
29049,7107,1.0000
17979,7108,1.0000
17979,7109,1.0000
33918,7110,2.0000
17684,7112,1.0000
19245,7113,1.0000
18319,7115,1.0000
17839,7118,1.0000
18216,7119,1.0000
17839,7120,2.0000
18770,7122,1.0000
17839,7123,1.0000
25395,7130,1.0000
17633,7132,1.0000
17499,7133,1.0000
17971,7134,1.0000
17845,7135,2.0000
18755,7138,2.0000
17978,7140,1.0000
17845,7141,3.0000
19746,7144,1.0000
19186,7145,1.0000
19736,7146,1.0000
18777,7148,1.0000
17681,7150,1.0000
23500,7151,1.0000
19079,7152,1.0000
17598,7153,1.0000
17916,7154,1.0000
18440,7155,1.0000
17499,7156,1.0000
18319,7157,1.0000
17918,7164,1.0000
17633,7165,1.0000
17684,7166,1.0000
22930,7167,1.0000
18106,7169,2.0000
17598,7171,2.0000
18328,7173,1.0000
17638,7174,1.0000
17839,7175,1.0000
18755,7177,2.0000
20042,7178,1.0000
17514,7180,2.0000
18857,7181,1.0000
21279,7186,2.0000
32432,7187,1.0000
18876,7192,1.0000
17860,7193,1.0000
17845,7194,2.0000
18216,7195,1.0000
17845,7197,3.0000
18857,7198,1.0000
17904,7199,1.0000
40618,7200,1.0000
17499,7201,1.0000
17514,7202,3.0000
17544,7203,1.0000
23500,7204,1.0000
17728,7207,1.0000
17839,7209,8.0000
25544,7210,1.0000
17681,7212,1.0000
19685,7215,1.0000
72409,7216,1.0000
19068,7217,1.0000
18904,7219,4.0000
23894,7222,1.0000
17978,7223,1.0000
17734,7224,2.0000
17516,7226,2.0000
17684,7227,1.0000
17860,7228,1.0000
17690,7232,1.0000
17544,7233,1.0000
32365,7234,2.0000
19237,7235,1.0000
18779,7236,1.0000
17690,7237,1.0000
17690,7238,1.0000
19730,7242,1.0000
18089,7243,2.0000
17638,7244,1.0000
17638,7245,1.0000
23803,7246,2.0000
17955,7247,2.0000
23803,7248,3.0000
17598,7249,1.0000
19247,7250,2.0000
17544,7251,1.0000
19356,7255,3.0000
17932,7256,2.0000
25746,7257,2.0000
83057,7258,1.0000
46944,7262,1.0000
17684,7264,1.0000
17514,7268,1.0000
32416,7270,1.0000
17734,7271,1.0000
17734,7272,1.0000
17822,7273,1.0000
18823,7274,1.0000
17598,7280,3.0000
18427,7281,3.0000
20000,7283,1.0000
17681,7285,1.0000
18319,7288,1.0000
17739,7289,1.0000
17684,7290,1.0000
19019,7298,2.0000
18723,7300,1.0000
17896,7301,1.0000
35810,7302,6.0000
17514,7304,2.0000
17845,7311,1.0000
17499,7312,2.0000
19143,7313,1.0000
17743,7314,2.0000
17845,7315,1.0000
17684,7316,2.0000
17499,7317,1.0000
17499,7318,2.0000
17845,7319,1.0000
17499,7320,1.0000
17663,7321,1.0000
17514,7322,1.0000
17544,7323,1.0000
17499,7324,1.0000
17499,7325,2.0000
17684,7326,1.0000
18728,7327,1.0000
17516,7328,1.0000
17499,7329,1.0000
17499,7330,1.0000
17684,7331,1.0000
17499,7332,1.0000
17696,7333,2.0000
22025,7334,1.0000
17514,7335,1.0000
19340,7336,1.0000
17499,7337,1.0000
17499,7338,1.0000
17514,7339,3.0000
17499,7340,1.0000
17663,7341,1.0000
18876,7342,1.0000
17499,7343,1.0000
17845,7344,1.0000
17499,7345,1.0000
17499,7346,2.0000
17514,7347,1.0000
17839,7348,1.0000
17932,7349,1.0000
17845,7350,2.0000
17663,7351,1.0000
18303,7352,1.0000
17916,7353,1.0000
17499,7354,1.0000
17499,7355,1.0000
17638,7356,1.0000
17499,7357,1.0000
17684,7358,1.0000
17499,7359,1.0000
17499,7360,1.0000
17499,7361,1.0000
17499,7362,1.0000
19097,7363,1.0000
17734,7364,2.0000
17839,7365,1.0000
18376,7366,10.0000
17860,7367,1.0000
17916,7368,1.0000
17916,7369,1.0000
30091,7372,1.0000
17696,7373,1.0000
17499,7374,2.0000
17516,7375,1.0000
19732,7376,1.0000
18186,7377,2.0000
18186,7378,2.0000
19603,7379,1.0000
19050,7380,1.0000
19122,7383,1.0000
17544,7384,1.0000
23496,7385,1.0000
17684,7386,1.0000
17514,7387,1.0000
17962,7389,1.0000
17896,7392,1.0000
17696,7393,3.0000
17684,7395,2.0000
18805,7396,1.0000
17681,7397,1.0000
17598,7398,1.0000
17916,7399,1.0000
17514,7400,4.0000
17860,7402,1.0000
23727,7403,2.0000
20118,7404,1.0000
28576,7405,1.0000
28576,7406,1.0000
21637,7408,6.0000
17516,7409,1.0000
17955,7410,1.0000
17734,7411,2.0000
19050,7412,1.0000
17768,7413,4.0000
22371,7414,1.0000
34313,7415,4.0000
17633,7416,1.0000
17663,7417,2.0000
17514,7418,2.0000
17638,7419,1.0000
17544,7420,1.0000
17514,7421,1.0000
17684,7422,1.0000
19633,7423,1.0000
21243,7424,1.0000
29223,7425,2.0000
29223,7426,2.0000
17696,7427,1.0000
17544,7428,1.0000
17544,7429,1.0000
17514,7430,2.0000
17514,7431,2.0000
41793,7432,1.0000
17839,7434,1.0000
17516,7435,1.0000
25694,7436,1.0000
17690,7437,1.0000
17839,7438,1.0000
17696,7439,1.0000
20028,7440,2.0000
29547,7441,1.0000
17598,7442,1.0000
32316,7443,1.0000
18200,7444,1.0000
18876,7445,6.0000
18271,7446,4.0000
19143,7447,1.0000
18573,7448,1.0000
17839,7449,1.0000
17839,7450,1.0000
17514,7452,1.0000
17514,7453,1.0000
17684,7455,2.0000
17839,7456,3.0000
20028,7457,4.0000
20028,7458,3.0000
34115,7459,1.0000
17696,7460,1.0000
17734,7461,4.0000
18779,7462,2.0000
19122,7463,1.0000
17734,7464,4.0000
18770,7465,1.0000
18770,7466,1.0000
18061,7467,1.0000
19134,7468,2.0000
19143,7469,10.0000
18061,7470,1.0000
18061,7471,1.0000
17839,7472,1.0000
21974,7473,3.0000
18061,7474,1.0000
20787,7475,1.0000
21974,7476,5.0000
21974,7477,2.0000
18770,7478,1.0000
22238,7479,1.0000
23444,7480,4.0000
18866,7481,1.0000
17598,7482,1.0000
18638,7484,1.0000
17839,7485,1.0000
26809,7486,2.0000
19286,7489,1.0000
18200,7491,1.0000
76615,7492,1.0000
25772,7493,1.0000
46942,7494,6.0000
40277,7495,1.0000
30711,7497,2.0000
40277,7498,1.0000
23894,7499,2.0000
17839,7505,1.0000
22541,7506,2.0000
19406,7507,3.0000
19143,7508,1.0000
17499,7509,1.0000
17499,7510,1.0000
19915,7511,1.0000
19245,7512,1.0000
17839,7513,2.0000
17499,7514,1.0000
17839,7515,1.0000
19245,7516,1.0000
17633,7518,2.0000
17499,7519,1.0000
17499,7520,1.0000
17690,7523,1.0000
17499,7524,1.0000
17932,7525,1.0000
17499,7530,1.0000
18217,7531,1.0000
18765,7532,1.0000
18638,7533,1.0000
18817,7534,1.0000
19307,7535,1.0000
17959,7536,2.0000
17959,7538,2.0000
17734,7540,3.0000
17734,7541,2.0000
17716,7542,2.0000
17734,7543,2.0000
19286,7545,1.0000
20685,7546,1.0000
21789,7547,1.0000
18805,7548,1.0000
17734,7549,2.0000
17845,7551,1.0000
17839,7552,1.0000
17514,7553,2.0000
18032,7554,1.0000
17499,7555,1.0000
17845,7556,3.0000
34581,7557,1.0000
20028,7558,5.0000
18816,7559,1.0000
19245,7560,1.0000
19356,7561,1.0000
19722,7562,3.0000
19247,7564,1.0000
17499,7565,1.0000
18106,7566,2.0000
18200,7567,2.0000
19293,7568,1.0000
17516,7569,1.0000
23026,7571,3.0000
18106,7572,1.0000
17860,7573,1.0000
17684,7574,1.0000
17516,7575,1.0000
17663,7578,1.0000
17499,7579,1.0000
17499,7580,1.0000
17598,7583,1.0000
17516,7584,1.0000
17499,7585,1.0000
18217,7586,1.0000
18770,7588,1.0000
19775,7589,4.0000
19406,7594,1.0000
17598,7597,3.0000
17514,7598,6.0000
17598,7599,1.0000
17633,7600,1.0000
17916,7601,1.0000
17499,7602,1.0000
20000,7603,1.0000
17499,7604,1.0000
17633,7605,1.0000
19276,7606,1.0000
17690,7607,1.0000
17499,7608,1.0000
18061,7609,1.0000
17690,7610,1.0000
18259,7611,1.0000
17916,7612,1.0000
17499,7613,1.0000
17514,7614,1.0000
17663,7615,1.0000
17598,7616,1.0000
17499,7617,2.0000
17499,7618,1.0000
19551,7620,1.0000
19717,7621,1.0000
17514,7622,1.0000
20787,7623,1.0000
18106,7624,1.0000
17684,7625,1.0000
17869,7626,1.0000
17734,7627,1.0000
19915,7628,1.0000
41523,7629,1.0000
18440,7630,1.0000
17499,7632,1.0000
17499,7633,1.0000
17544,7634,2.0000
17499,7635,1.0000
17499,7636,1.0000
17516,7637,1.0000
17638,7638,1.0000
17514,7639,1.0000
17499,7641,1.0000
17499,7642,1.0000
17499,7643,1.0000
17845,7645,1.0000
17684,7646,1.0000
17514,7647,1.0000
17845,7648,1.0000
17499,7649,1.0000
19954,7652,1.0000
46131,7653,1.0000
17598,7654,1.0000
17684,7655,2.0000
17499,7657,1.0000
17598,7658,1.0000
22232,7660,1.0000
30877,7663,1.0000
19717,7665,1.0000
17663,7666,5.0000
17663,7667,5.0000
17663,7668,1.0000
18757,7670,1.0000
20028,7671,1.0000
30503,7672,1.0000
17663,7673,1.0000
17663,7674,1.0000
17681,7675,1.0000
17916,7676,1.0000
17514,7677,3.0000
31025,7678,1.0000
18319,7679,1.0000
17839,7680,1.0000
17499,7681,1.0000
19490,7684,2.0000
17633,7685,1.0000
17822,7688,1.0000
17896,7689,1.0000
17845,7690,1.0000
17499,7691,1.0000
17734,7692,1.0000
18755,7693,1.0000
17633,7694,1.0000
17690,7695,1.0000
17499,7696,1.0000
17690,7697,1.0000
17839,7698,1.0000
17690,7699,1.0000
17514,7700,2.0000
17684,7701,3.0000
17734,7702,2.0000
17499,7703,1.0000
17860,7704,1.0000
17544,7706,1.0000
17638,7707,1.0000
18061,7708,1.0000
18061,7709,1.0000
22572,7714,1.0000
25746,7715,1.0000
25746,7716,1.0000
42456,7717,4.0000
21231,7718,2.0000
17684,7721,1.0000
17633,7722,1.0000
18200,7723,1.0000
17633,7724,1.0000
18876,7727,1.0000
19394,7728,1.0000
18563,7729,1.0000
98158,7731,1.0000
18328,7733,1.0000
22483,7735,2.0000
31251,7736,1.0000
20000,7737,1.0000
17904,7738,1.0000
18328,7739,1.0000
17514,7740,1.0000
19350,7741,2.0000
17514,7744,3.0000
18876,7745,2.0000
17633,7748,1.0000
17684,7749,1.0000
17514,7750,2.0000
18061,7752,1.0000
17638,7754,1.0000
17663,7758,1.0000
18259,7759,1.0000
17544,7760,1.0000
34094,7763,2.0000
19233,7765,1.0000
19143,7766,1.0000
19095,7767,1.0000
18376,7769,2.0000
19356,7771,1.0000
18765,7772,1.0000
17633,7773,1.0000
18186,7774,2.0000
17684,7775,1.0000
18876,7776,4.0000
17598,7777,2.0000
18586,7778,1.0000
17932,7779,1.0000
18158,7780,1.0000
38302,7781,1.0000
17904,7784,2.0000
18376,7785,4.0000
18770,7786,1.0000
17516,7787,1.0000
18319,7788,1.0000
19730,7789,1.0000
34911,7790,1.0000
17979,7796,1.0000
17860,7799,1.0000
18638,7804,1.0000
17916,7805,1.0000
20096,7806,1.0000
17768,7810,1.0000
19019,7811,3.0000
18805,7812,1.0000
17514,7813,1.0000
18876,7817,1.0000
17696,7818,5.0000
21789,7820,3.0000
19406,7821,12.0000
20392,7822,6.0000
23496,7823,1.0000
34344,7824,3.0000
17544,7831,1.0000
17499,7832,1.0000
17516,7833,2.0000
18189,7834,4.0000
18319,7838,1.0000
18319,7839,1.0000
17839,7840,2.0000
17684,7843,1.0000
19095,7844,1.0000
18376,7845,1.0000
18414,7846,1.0000
17739,7847,1.0000
18303,7848,8.0000
18951,7849,1.0000
18494,7850,1.0000
18061,7851,6.0000
17499,7852,1.0000
18216,7853,2.0000
18216,7854,1.0000
18319,7855,1.0000
17822,7856,1.0000
17822,7857,1.0000
17681,7861,1.0000
18216,7862,1.0000
17598,7863,1.0000
31577,7864,3.0000
31759,7865,1.0000
17598,7866,1.0000
19245,7867,2.0000
29450,7868,1.0000
17516,7869,1.0000
17633,7870,1.0000
33539,7871,2.0000
43242,7872,1.0000
25424,7880,1.0000
19736,7887,1.0000
25510,7891,3.0000
29146,7892,3.0000
23610,7900,1.0000
23610,7902,1.0000
23610,7904,1.0000
18259,7906,1.0000
17918,7907,1.0000
17845,7908,1.0000
17845,7909,1.0000
17845,7910,1.0000
18303,7911,1.0000
17845,7912,1.0000
17633,7913,1.0000
17633,7914,1.0000
17633,7915,1.0000
17896,7916,1.0000
17514,7917,3.0000
17663,7918,1.0000
17860,7920,1.0000
17690,7921,1.0000
17860,7922,1.0000
17845,7923,1.0000
18440,7924,4.0000
17845,7925,1.0000
17896,7926,1.0000
17743,7927,2.0000
17598,7928,1.0000
17916,7929,1.0000
17499,7932,1.0000
29450,7933,1.0000
20685,7935,1.0000
19233,7936,1.0000
18765,7938,1.0000
17690,7939,1.0000
19019,7940,1.0000
20223,7941,1.0000
19356,7943,3.0000
17822,7944,1.0000
19356,7947,1.0000
17544,7948,1.0000
19520,7949,1.0000
26395,7950,1.0000
17633,7951,1.0000
19050,7952,1.0000
17904,7953,1.0000
23610,7954,1.0000
23610,7956,1.0000
33552,7957,1.0000
20028,7958,2.0000
18015,7959,1.0000
19029,7960,6.0000
19143,7963,1.0000
17845,7964,2.0000
33543,7965,1.0000
19118,7966,1.0000
17514,7967,1.0000
18259,7970,1.0000
17514,7971,1.0000
17839,7973,1.0000
17860,7974,1.0000
18573,7975,1.0000
17663,7981,1.0000
18414,7983,1.0000
17978,7984,1.0000
17839,7985,10.0000
17839,7987,1.0000
17499,7990,1.0000
19574,7992,1.0000
23139,7993,6.0000
19405,7994,1.0000
19915,7996,1.0000
30091,7997,1.0000
18494,7999,1.0000
19143,8000,1.0000
18200,8001,1.0000
18376,8003,2.0000
18015,8005,1.0000
17845,8006,1.0000
20787,8009,1.0000
20787,8013,1.0000
19245,8014,1.0000
24212,8015,1.0000
17845,8016,1.0000
29450,8017,1.0000
19730,8018,1.0000
33977,8019,1.0000
26809,8020,1.0000
19186,8022,1.0000
18032,8025,1.0000
19736,8026,1.0000
17822,8027,2.0000
18186,8028,1.0000
19538,8029,1.0000
18866,8030,1.0000
19863,8031,1.0000
17743,8032,1.0000
18904,8033,1.0000
20223,8034,1.0000
17758,8035,2.0000
17734,8036,2.0000
18216,8037,1.0000
17916,8038,1.0000
17845,8039,1.0000
19633,8040,1.0000
17696,8041,1.0000
18674,8043,1.0000
18816,8044,2.0000
19447,8045,1.0000
18452,8046,1.0000
17978,8048,1.0000
17839,8049,1.0000
17978,8051,1.0000
17690,8052,1.0000
17598,8053,4.0000
17696,8054,2.0000
17839,8055,10.0000
17971,8056,1.0000
17768,8057,2.0000
17869,8059,2.0000
18271,8060,3.0000
17663,8061,1.0000
17734,8064,1.0000
17598,8066,2.0000
17633,8067,1.0000
17955,8068,1.0000
57362,8069,6.0000
17896,8070,1.0000
34523,8071,1.0000
19122,8072,1.0000
25248,8076,1.0000
31199,8078,1.0000
34581,8080,1.0000
35861,8081,1.0000
31199,8082,1.0000
19079,8086,1.0000
17896,8087,1.0000
17638,8088,1.0000
18158,8089,1.0000
18061,8090,1.0000
25694,8091,1.0000
17633,8092,1.0000
38716,8093,1.0000
17544,8094,1.0000
19293,8095,1.0000
18469,8096,2.0000
19447,8097,1.0000
17918,8098,1.0000
18563,8100,1.0000
19276,8101,1.0000
17598,8102,3.0000
17684,8103,1.0000
17598,8104,1.0000
17499,8106,1.0000
30436,8107,2.0000
17638,8108,1.0000
18376,8109,1.0000
19143,8110,1.0000
63697,8111,1.0000
18258,8112,1.0000
17918,8113,1.0000
18876,8114,1.0000
19095,8115,1.0000
19633,8117,1.0000
17681,8118,1.0000
17690,8119,1.0000
19186,8121,1.0000
21172,8122,1.0000
17860,8123,1.0000
17633,8124,1.0000
17544,8125,1.0000
17499,8126,1.0000
23610,8127,1.0000
41100,8133,1.0000
17690,8136,1.0000
17845,8137,1.0000
18217,8139,1.0000
17681,8140,1.0000
17499,8141,1.0000
17681,8142,1.0000
17955,8146,1.0000
18200,8147,1.0000
35804,8148,1.0000
17544,8150,1.0000
17896,8151,1.0000
17598,8159,1.0000
17499,8162,1.0000
17499,8163,1.0000
21789,8164,1.0000
